FECHA_PROCESO;RUC_PROVEEDOR;PROVEEDOR;RUC_ENTIDAD;ENTIDAD;ORDEN_ELECTRÓNICA;ORDEN_ELECTRÓNICA_GENERADA;ESTADO_ORDEN_ELECTRÓNICA;FECHA_ÚLTIMO_ESTADO;TOTAL;ORDEN_PUBLICADA;ACUERDO_MARCO
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131370301;MINISTERIO PUBLICO;ORDEN_DE_SERVICIO-120-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45737;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;464.69;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20504743307;MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - ADMINISTRACIÓN GENERAL;ORDEN_DE_SERVICIO-121-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45738;PAGADA;2/02/2022;7756.92;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45738.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131379944;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;ORDEN_DE_SERVICIO-122-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45739;CONFORME C/PAGO RETRASADO;24/02/2022;3627.55;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45739.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-123-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45740;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;3588.48;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20100004675;CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC;ORDEN_DE_SERVICIO-124-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45741;PAGADA;11/02/2022;432.31;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45741.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131368403;INSTITUTO NACIONAL DE SALUD DEL NIÑO;ORDEN_DE_SERVICIO-125-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45742;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;2387.26;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-126-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45743;PAGADA;11/04/2022;5810.74;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45743.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20542260476;CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN;ORDEN_DE_SERVICIO-127-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45744;PAGADA;17/02/2022;1144.25;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45744.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20511035997;PLAN COPESCO NACIONAL - MINCETUR;ORDEN_DE_SERVICIO-128-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45745;PAGADA;11/02/2022;2755.32;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45745.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20477936882;PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL;ORDEN_DE_SERVICIO-129-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45746;PAGADA;18/02/2022;904.43;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45746.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20153408191;MARINA DE GUERRA DEL PERU;ORDEN_DE_SERVICIO-130-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45747;PAGADA;28/04/2022;1402.55;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45747.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20207553698;PROGRAMA NACIONAL DE SANEAMIENTO URBANO;ORDEN_DE_SERVICIO-131-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45748;PAGADA;11/03/2022;235.86;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45748.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20602114091;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;ORDEN_DE_SERVICIO-132-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45749;PAGADA;8/02/2022;293.28;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45749.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20404224809;GOBIERNO REGIONAL DE SAN MARTIN - EDUCACION MOYOBAMBA;ORDEN_DE_SERVICIO-133-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45750;CONFORME C/PAGO RETRASADO;17/02/2022;1004.41;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45750.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20285139415;ZONA REGISTRAL N° III SEDE MOYOBAMBA;ORDEN_DE_SERVICIO-135-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45752;PAGADA;7/02/2022;485.84;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45752.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20161749126;CONGRESO DE LA REPUBLICA;ORDEN_DE_SERVICIO-136-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45753;PAGADA;8/02/2022;768.57;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45753.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20545565359;MINISTERIO DE DESARROLLO E INCLUSION SOCIAL;ORDEN_DE_SERVICIO-137-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45754;PAGADA;8/02/2022;205.15;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45754.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131373237;MINISTERIO DE SALUD;ORDEN_DE_SERVICIO-139-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45756;PAGADA;14/02/2022;2137.26;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45756.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-140-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45757;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;289567.37;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131379944;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;ORDEN_DE_SERVICIO-141-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45758;CONFORME C/PAGO RETRASADO;24/02/2022;3816.46;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45758.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20507920722;UNIDAD EJECUTORA Nº 006 - INSTITUTO NACIONAL DE BIENESTAR FAMILIAR;ORDEN_DE_SERVICIO-142-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45759;PAGADA;3/02/2022;1194.02;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45759.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-143-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45760;PAGADA;24/02/2022;23484.31;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45760.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20414868216;PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI;ORDEN_DE_SERVICIO-144-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45761;PAGADA;16/02/2022;236.65;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45761.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20380419247;MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO;ORDEN_DE_SERVICIO-145-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45762;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;523.44;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20103030791;EMPRESA ACTIVOS MINEROS SAC;ORDEN_DE_SERVICIO-146-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45763;PAGADA;7/04/2022;1059.62;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45763.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20601237211;VIVA AIRLINES PERU S.A.C;20148138886;INSTITUTO DEL MAR DEL PERU;ORDEN_DE_SERVICIO-147-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45764;PAGADA;1/02/2022;476.93;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45764.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20601237211;VIVA AIRLINES PERU S.A.C;20153408191;MARINA DE GUERRA DEL PERU;ORDEN_DE_SERVICIO-148-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45765;PAGADA;28/04/2022;2273.54;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45765.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20148138886;INSTITUTO DEL MAR DEL PERU;ORDEN_DE_SERVICIO-149-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45766;PAGADA;1/02/2022;4867.5;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45766.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131263130;INSTITUTO NACIONAL DE SALUD;ORDEN_DE_SERVICIO-150-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45767;PAGADA;21/03/2022;1869;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45767.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20552196725;INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA;ORDEN_DE_SERVICIO-151-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45768;PAGADA;8/02/2022;314.52;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45768.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20556512303;UNIDAD EJECUTORA 008:PROYECTOS ESPECIALES DEL PLIEGO 003 - MINISTERIO DE CULTURA;ORDEN_DE_SERVICIO-152-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45769;PAGADA;8/02/2022;933.04;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45769.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20511035997;PLAN COPESCO NACIONAL - MINCETUR;ORDEN_DE_SERVICIO-153-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45770;PAGADA;16/03/2022;9096.55;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45770.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20509645150;MTC - AUTORIDAD PORTUARIA NACIONAL;ORDEN_DE_SERVICIO-154-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45771;PAGADA;15/02/2022;2899.07;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45771.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131370050;INSTITUTO NACIONAL PENITENCIARIO;ORDEN_DE_SERVICIO-155-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45772;PAGADA;2/03/2022;10580.59;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45772.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131023414;MINISTERIO DE TRABAJO Y PROMOCION DEL EMPLEO;ORDEN_DE_SERVICIO-156-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45773;PAGADA;28/01/2022;2893;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45773.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20492966658;MINISTERIO DEL AMBIENTE;ORDEN_DE_SERVICIO-157-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45774;PAGADA;25/01/2022;1142.64;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45774.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20531290306;MUNICIPALIDAD DISTRITAL DE BAJO BIAVO;ORDEN_DE_SERVICIO-158-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45775;PAGADA;27/01/2022;1485.69;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45775.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20448261272;UNIVERSIDAD NACIONAL DE JULIACA;ORDEN_DE_SERVICIO-159-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45776;CONFORME C/PAGO RETRASADO;27/03/2022;995.89;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45776.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20414868216;PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI;ORDEN_DE_SERVICIO-160-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45777;PAGADA;14/02/2022;3838.51;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45777.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20190572081;GERENCIA REGIONAL DE EDUCACIÓN;ORDEN_DE_SERVICIO-161-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45778;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;1017.42;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20562836927;SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE;ORDEN_DE_SERVICIO-162-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45779;PAGADA;31/01/2022;720.22;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45779.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20524605903;MINISTERIO DE AGRICULTURA-PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD;ORDEN_DE_SERVICIO-163-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45780;PAGADA;2/02/2022;2088.72;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45780.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131373237;MINISTERIO DE SALUD;ORDEN_DE_SERVICIO-164-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45781;PAGADA;10/02/2022;7979.05;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45781.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20517754499;DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS;ORDEN_DE_SERVICIO-165-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45782;PAGADA;1/02/2022;2920.63;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45782.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131366966;MINISTERIO DEL INTERIOR - PNP UE 001 OGA;ORDEN_DE_SERVICIO-166-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45783;PAGADA;25/03/2022;26069.5;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45783.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20376082114;ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA;ORDEN_DE_SERVICIO-167-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45784;PAGADA;25/02/2022;1023.68;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45784.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20478053178;SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP;ORDEN_DE_SERVICIO-168-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45785;PAGADA;28/01/2022;1880.76;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45785.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131379944;MINISTERIO DE TRANSPORTES Y COMUNICACIONES;ORDEN_DE_SERVICIO-169-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45786;PAGADA;16/02/2022;18660.15;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45786.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20537630222;MINISTERIO DE CULTURA;ORDEN_DE_SERVICIO-170-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45787;PAGADA;25/01/2022;16647.07;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45787.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20370114952;JEFATURA DE LA XI RPNP-AREQUIPA;ORDEN_DE_SERVICIO-171-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45788;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;3546.16;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20545565359;MINISTERIO DE DESARROLLO E INCLUSION SOCIAL;ORDEN_DE_SERVICIO-172-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45789;PAGADA;8/02/2022;2307.3;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45789.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20603965451;MEJORAMIENTO DE SERVICIOS A CIUDADANOS Y EMPRESAS;ORDEN_DE_SERVICIO-173-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45790;PAGADA;3/03/2022;4384.7;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45790.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20161749126;CONGRESO DE LA REPUBLICA;ORDEN_DE_SERVICIO-174-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45791;PAGADA;4/03/2022;17208.32;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45791.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20453744168;GOBIERNO REGIONAL DE CAJAMARCA SEDE CENTRAL;ORDEN_DE_SERVICIO-175-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45792;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;863.33;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20504774288;MINISTERIO DE COMERCIO EXTERIOR Y TURISMO;ORDEN_DE_SERVICIO-176-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45793;PAGADA;3/02/2022;11357.91;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45793.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20137921601;FONDO NACIONAL DE DESARROLLO PESQUERO;ORDEN_DE_SERVICIO-177-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45794;PAGADA;14/02/2022;3047.66;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45794.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
